freq,mu_Z_re,mu_Z_im,Z_re_res,Z_im_res
10000.0,0.017283472890792243,-1.0820872379749702e-05,-0.005875127663077958,-0.02169936785776755
9120.1083984375,0.017283482267163298,-1.1864791860253286e-05,-0.004436442838408404,-0.019553322087278054
8317.6376953125,0.017283493539618427,-1.3009408136661532e-05,-0.0037224051744471735,-0.017831752771159462
7585.77587890625,0.017283507091486877,-1.4264430345222998e-05,-0.0031029764287825237,-0.016398920040072124
6918.3095703125,0.017283523383554142,-1.564050246715214e-05,-0.0022742525460160597,-0.014994148967459152
6309.5732421875,0.017283542969696582,-1.7149292946031133e-05,-0.0019315490932535172,-0.01392864148420113
5754.3994140625,0.01728356651566489,-1.880359273947323e-05,-0.0012526267806484102,-0.012016116831419874
5248.07470703125,0.017283594821649532,-2.0617422607341556e-05,-0.0007535492730560665,-0.011957189802971242
4786.30078125,0.017283628849386376,-2.2606150434639904e-05,0.00022241395533007663,-0.01073891499005384
4365.158203125,0.01728366975471279,-2.4786619475438302e-05,0.0005012295095612913,-0.009373802160850039
3981.07177734375,0.01728371892666475,-2.7177288416242265e-05,-0.0002884362956319525,-0.007964776261928841
3630.78051757813,0.017283778034423727,-2.9798384254375777e-05,0.0008417268770684258,-0.008134692694490277
3311.31127929688,0.01728384908368108,-3.2672068972030935e-05,7.04791476248065e-06,-0.0066225886036938315
3019.95166015625,0.017283934484302134,-3.582262113172111e-05,0.0007653844906679343,-0.006427237527961321
2754.22875976563,0.01728403713154027,-3.9276633387001615e-05,0.0012437417690677709,-0.005568379037057501
2511.88647460938,0.017284160503492647,-4.306322697040596e-05,0.0015130862829545455,-0.005138234969111606
2290.86767578125,0.017284308778021458,-4.7214284131136864e-05,0.001427089081976557,-0.004876460369268237
2089.29614257813,0.017284486972974727,-5.176469940606447e-05,0.0010251203265657267,-0.004200852869785465
1905.46069335938,0.017284701114291878,-5.675265037549796e-05,0.001454579179877978,-0.003856202535639498
1737.80078125,0.01728495843740653,-6.221988831821182e-05,0.0012640252712602315,-0.0033939868177956115
1584.89318847656,0.01728526762841278,-6.821204871795502e-05,0.0012422155511193807,-0.002998803630107255
1445.43981933594,0.01728563911252253,-7.477898086383248e-05,0.0014284846090578326,-0.002601782157374133
1318.25671386719,0.017286085398809808,-8.197509514976343e-05,0.0012332302200960092,-0.002237996867102263
1202.26440429688,0.017286621491587197,-8.985972520197164e-05,0.0012569860473036973,-0.0021125512618966717
1096.47814941406,0.017287265380589625,-9.849750079695885e-05,0.0012197716736480242,-0.001684693047930559
1000.0,0.017288038623927138,-0.00010795872490636582,0.0011744574880581393,-0.001673767737296966
912.010864257813,0.017288967039747728,-0.00011831974575702394,0.0010970747138696266,-0.001353949759736924
831.763793945313,0.01729008152471943,-0.00012966331113334562,0.0010917667983667313,-0.0009477456172016455
758.577575683594,0.017291419019280774,-0.00014207888728421476,0.0011871101309645742,-0.0008317854195688147
691.830993652344,0.01729302364139597,-0.00015566291858995759,0.0011033497258905699,-0.0009465953089631575
630.957336425781,0.01729494801163582,-0.0001705189965875517,0.0009575793743124179,-0.0006701206471049516
575.43994140625,0.017297254792498277,-0.00018675789734526782,0.0010095629013048765,-0.00047436264841056784
524.807434082031,0.01730001846312955,-0.0002044974340125749,0.0009916158205218496,-0.0003761391222243749
478.630096435547,0.017303327346363216,-0.0002238620573878941,0.0008128362392570178,-0.0001883988216976357
436.515838623047,0.017307285896716797,-0.0002449821203520866,0.0007827903397661963,-0.00011904270097548662
398.107177734375,0.017312017244366876,-0.00026799270335370226,0.0007764128717462765,-5.2690510980502253e-05
363.078063964844,0.01731766596895487,-0.000293031877809781,0.0005363433108928721,8.294124112491903e-05
331.131134033203,0.01732440104603871,-0.00032023826406994357,0.0005369577360163115,-3.944441235743555e-06
301.995178222656,0.017332418866284675,-0.00034974772446302784,0.0005277181489546749,0.00016299034738467214
275.422882080078,0.017341946170058103,-0.0003816890223278676,0.0003671989891194036,0.00014814452311473242
251.18864440918,0.01735324266703375,-0.00041617828220352743,0.0002348278030896503,0.00029030247559547255
229.086761474609,0.017366603022929045,-0.0004533121131890279,0.0002584196687897451,0.0003902164285472721
208.929611206055,0.017382357798033703,-0.0004931593173499538,0.00017813646000000224,0.0002910844889152462
190.54606628418,0.017400872822567758,-0.0005357512068722603,3.7242587372556674e-05,0.0003790189716245397
173.780090332031,0.017422546409678098,-0.0005810707091633265,-0.00017571378438510296,0.0002092128986212735
158.489318847656,0.017447803761871532,-0.0006290406526902585,-3.1938183991268854e-05,0.00035320454482934145
144.543975830078,0.017477087948299965,-0.0006795118903620556,-0.0001455207431539339,0.00036447999385454447
131.825668334961,0.01751084695663546,-0.0007322522165047166,-0.00016732257697484043,0.00039027507363088333
120.226440429688,0.017549516574848788,-0.0007869373230317653,-0.00019734358657491277,0.0002830317089279346
109.647819519043,0.01759349925795781,-0.0008431452706210219,-0.00021663309654008922,0.00025300545080227804
100.0,0.01764313966146148,-0.0009003560456656897,-0.00032684117445311994,0.0001484575283503104
91.2010803222656,0.01769869813509911,-0.0009579576694755999,-0.0006128098647978884,1.9453032559200133e-05
83.1763763427734,0.017760324080786098,-0.001015259970576844,-0.00035219753781860416,0.00011091158479315595
75.8577575683594,0.017828031578359438,-0.0010715165156274923,-0.0003055751833345617,3.8138615958407604e-05
69.1830978393555,0.017901679953388153,-0.0011259543617179839,-0.0004201638644419463,3.607673484916146e-06
63.0957336425781,0.017980961910987327,-0.0011778103411246403,-0.0003136444468255714,-2.0569166173440255e-05
57.5439949035645,0.01806540144328764,-0.0012263716563654528,-0.0002596312230379594,-3.3153606772252844e-05
52.4807472229004,0.01815436294962786,-0.0012710178024505547,-0.00038158447752574196,-0.00013171168839535468
47.8630104064941,0.018247071980764033,-0.001311260377236046,-0.00030337241358606784,-0.00033783282543754605
43.6515846252441,0.01834264685904986,-0.001346777278914771,-0.0002689891537427415,-2.777899334557095e-05
39.810718536377,0.018440139304249294,-0.0013774381423513763,-0.00022114365235090597,-0.00019117846937437635
36.307804107666,0.018538581256720692,-0.0014033185904995431,-6.811502113610729e-05,-0.00014716560301944307
33.1131134033203,0.018637034460071554,-0.0014247018731924827,-0.00017557537638764747,-8.94563160631827e-05
30.1995162963867,0.018734639109093655,-0.0014420676015424567,-0.00011612142531204628,-0.00014180880674305668
27.5422878265381,0.01883065800327348,-0.001456068415160341,-0.00011546437483742067,-0.00019747221932104111
25.1188640594482,0.018924513124012644,-0.0014674964166817173,-6.362866601975631e-05,-0.00013311594180891737
22.9086761474609,0.019015812301991886,-0.0014772419661026547,-8.893666231781297e-05,-0.00013331194238035463
20.8929615020752,0.01910436454653873,-0.0014862478952703826,-7.624995469917087e-05,-0.00016852051576958255
19.0546073913574,0.019190183568610276,-0.0014954623527453006,1.6535360230576085e-05,-0.00013634327273830062
17.3780078887939,0.019273479933202328,-0.0015057933514249985,1.0689253270728533e-05,-0.0001646759218779986
15.8489322662354,0.019354643048834,-0.0015180677111703523,-2.7033488829777963e-07,-4.99088020507524e-05
14.4543981552124,0.019434214784297736,-0.0015329965407862851,6.533342460133748e-05,-0.0001090578752472851
13.1825675964355,0.019512856874933707,-0.0015511487626577631,-3.541025114969093e-05,-6.363522420776307e-05
12.0226440429688,0.01959131444494474,-0.001572933523603333,-1.1218984916360614e-05,-1.89889787367331e-05
10.9647817611694,0.01967037795612164,-0.001598591712848017,-8.641974499876137e-05,-3.3101329193216964e-05
10.0,0.01975084573354318,-0.0016281962652669002,-1.471012506891814e-05,-3.60828616635001e-05
9.12010860443115,0.019833488958316745,-0.0016616604841501004,3.740807099904611e-05,-4.7884284630500366e-05
8.31763744354248,0.019919020693890926,-0.0016987532788235566,-8.480100692047354e-05,1.9164225896743485e-05
7.58577585220337,0.02000807015652858,-0.0017391199746481425,-4.5696511314318594e-05,-7.841338285574239e-05
6.91830968856812,0.020101163074027904,-0.0017823072028858974,-7.578404282389609e-05,5.727948662702506e-06
6.30957365036011,0.02019870861339164,-0.00182779031016904,-8.098387253686196e-05,-4.2134687798540005e-05
5.75439929962158,0.020300993008236224,-0.001875001728054145,7.220186990231081e-07,9.925663020454983e-06
5.24807453155518,0.020408179687911702,-0.0019233588108001462,-3.576457256629709e-05,-2.383468459834625e-05
4.78630113601685,0.0205203154113205,-0.001972289774404848,-8.129244781419909e-05,-9.360276000648041e-06
4.36515855789185,0.020637341647962753,-0.0020212565490957124,-3.557758071024569e-05,-5.4699316432712565e-05
3.98107171058655,0.020759110236109747,-0.0020697735805034565,-4.570289558025395e-05,-1.1314134669356511e-05
3.63078045845032,0.02088540219120836,-0.0021174218733074944,-6.028279311804177e-05,-7.1734417441942505e-06
3.3113112449646,0.021015948442593742,-0.00216385785004206,-0.00010835489831815745,-8.343648892759903e-06
3.01995182037354,0.02115045124590019,-0.00220881688527553,-8.136024773500866e-05,-0.00012400054491852998
2.75422859191895,0.021288605051157743,-0.0022521116543531327,-9.583665015456405e-06,-0.00012563050314493267
2.51188635826111,0.02143011569790077,-0.0022936256953554742,3.252692333887211e-05,-4.928869912797446e-05
