freq,mu_Z_re,mu_Z_im,Z_re_res,Z_im_res
10000.0,0.019713791561806165,-6.658573608552727e-06,-0.009367990764296133,-0.03651728256509796
9120.1083984375,0.01971379328732934,-7.30097709727209e-06,-0.008119662886209859,-0.03726278186260297
8317.6376953125,0.01971379536183291,-8.005357350629963e-06,-0.006377029614730589,-0.03253202483710223
7585.77587890625,0.01971379785589221,-8.777693407770599e-06,-0.003311267804584489,-0.02829858379115367
6918.3095703125,0.019713800854352145,-9.624541039956588e-06,-0.005758380063506954,-0.029210657134886256
6309.5732421875,0.01971380445921113,-1.0553088353527115e-05,-0.002551259139540872,-0.025533822637365727
5754.3994140625,0.0197138087930877,-1.1571216751971394e-05,0.0006583472820718,-0.02429475123005097
5248.07470703125,0.019713814003387096,-1.2687567758193977e-05,-0.0013116927761644033,-0.022797015655922494
4786.30078125,0.019713820267309397,-1.3911616270641797e-05,0.0021193300670282952,-0.021457852315371142
4365.158203125,0.01971382779786865,-1.5253750859387573e-05,-0.00048261748840535204,-0.013376826038836089
3981.07177734375,0.0197138368511275,-1.6725361777629887e-05,-0.0014378231590910992,-0.02181019701106673
3630.78051757813,0.01971384773489199,-1.833893741794122e-05,-0.0063860203838710106,-0.01592375085140894
3311.31127929688,0.019713860819162817,-2.01081700398576e-05,0.0014374618176837169,-0.011325693673618057
3019.95166015625,0.019713876548695206,-2.2048071596603893e-05,-0.0031145850536349953,-0.012544183932814604
2754.22875976563,0.019713895458097264,-2.4175100672030308e-05,0.00017374015163876266,-0.01291622297530153
2511.88647460938,0.019713918189974138,-2.6507301506225144e-05,0.0018976819473222363,-0.010061810722824725
2290.86767578125,0.019713945516741965,-2.9064456308893572e-05,-0.00013374926766083345,-0.008160286324406595
2089.29614257813,0.019713978366840308,-3.186825202064566e-05,0.003417403520930208,-0.007215703628074646
1905.46069335938,0.019714017856249735,-3.4942462895024766e-05,0.002440092611441534,-0.008490270174894425
1737.80078125,0.0197140653263564,-3.831315031559236e-05,0.0008384887706275011,-0.007886080473571094
1584.89318847656,0.019714122389486544,-4.2008881419030104e-05,0.0009870321797640427,-0.008582138170450029
1445.43981933594,0.019714190983587145,-4.6060968130807106e-05,0.0016762086985644443,-0.006976761471420507
1318.25671386719,0.019714273437976052,-5.050372841903657e-05,0.0015760286898605508,-0.006083404147505236
1202.26440429688,0.01971437255229592,-5.5374771555573705e-05,0.0013232197084629208,-0.005218250870903573
1096.47814941406,0.019714491691356466,-6.071530944851439e-05,0.0003124626985843669,-0.004358435112155915
1000.0,0.019714634899048077,-6.657049601719602e-05,0.0003684126175920767,-0.004755627853626396
912.010864257813,0.01971480703507354,-7.298979670032331e-05,0.0033059817418902397,-0.005122595650555924
831.763793945313,0.019715013939099496,-8.002739017024535e-05,-0.0004786224782894026,-0.0022914791534573453
758.577575683594,0.019715262627672838,-8.7742604301893e-05,-1.8063881922061875e-05,-0.003929591648267193
691.830993652344,0.01971556153041083,-9.62003882594688e-05,0.0026719300065632286,-0.0024829589578874685
630.957336425781,0.019715920773130627,-0.00010547182231964144,0.0019872828692018285,-0.0031128365144860413
575.43994140625,0.01971635251706447,-0.0001156346667214317,0.0006398524290879698,-0.0027588038034393318
524.807434082031,0.019716871364960593,-0.00012677394989543583,0.0022848839154337927,-0.001154352554303036
478.630096435547,0.0197174948468773,-0.000138982595941297,0.0009376414880124979,-0.001576750353975397
436.515838623047,0.019718244000673613,-0.00015236208935374664,0.0010913063579801145,-0.0023911819306491468
398.107177734375,0.019719144064846834,-0.00016702317379769922,0.000658629197541033,-0.0011265605150570992
363.078063964844,0.019720225304185296,-0.0001830865786418228,0.0015038686690915966,-0.0003614964499378228
331.131134033203,0.019721523991911367,-0.0002006837638458173,0.0010092846519636663,-0.0001980032560407644
301.995178222656,0.019723083575450176,-0.00021995766947211572,0.0010872275877821767,-0.0011615068062411156
275.422882080078,0.019724956056496296,-0.00024106345015454593,0.0013529512047973959,-0.001329451947164346
251.18864440918,0.019727203619485927,-0.0002641691670708898,0.0011788751900254253,-4.2820683024189806e-05
229.086761474609,0.019729900545659002,-0.00028945640030748757,-0.0001374861232614974,-0.0004731021962217876
