freq,mu_Z_re,mu_Z_im,Z_re_res,Z_im_res
10000.0,0.018375836377957293,-2.2648278051661974e-05,-0.005824901098391608,-0.025055766481334063
9120.1083984375,0.018375857073600146,-2.483322223284895e-05,-0.005323812093799254,-0.022307107662163747
8317.6376953125,0.01837588195485565,-2.722892731983203e-05,-0.0036842850895455505,-0.01996071900994143
7585.77587890625,0.018375911868157385,-2.9855714945625188e-05,-0.0034740873361206147,-0.018270858870653925
6918.3095703125,0.01837594783106892,-3.2735863542303044e-05,-0.00278271758755598,-0.0171402095498798
6309.5732421875,0.018375991066860612,-3.589379566561246e-05,-0.001806920239758987,-0.01593736062723051
5754.3994140625,0.018376043046074552,-3.9356283494381074e-05,-0.0019404981488412472,-0.013558291352936182
5248.07470703125,0.018376105536464047,-4.315267298363621e-05,-0.0004997597292629545,-0.012948730801977138
4786.30078125,0.01837618066302383,-4.731512991650041e-05,-0.0003154503709927696,-0.011256207929830401
4365.158203125,0.01837627098009285,-5.187890754488617e-05,-8.997626557654889e-05,-0.010957532145841387
3981.07177734375,0.018376379558008183,-5.688264002412829e-05,-0.0023760597173757177,-0.010930594307979028
3630.78051757813,0.01837651008719442,-6.236866221328866e-05,0.0012405546938800208,-0.007925086506759087
3311.31127929688,0.018376667003181645,-6.838335814369071e-05,0.0019707921399147454,-0.007925962164722791
3019.95166015625,0.01837685563673674,-7.497754058637357e-05,0.0009143431585043396,-0.0071236808050313735
2754.22875976563,0.018377082394102708,-8.220686325589968e-05,0.0007508992866074073,-0.006543878882469299
2511.88647460938,0.018377354973335387,-9.013226823520064e-05,0.00021821320929058668,-0.0064915351440162005
2290.86767578125,0.0183776826239543,-9.882047154660728e-05,0.002506887970061801,-0.006113984317860507
2089.29614257813,0.018378076458298337,-0.00010834448603486901,0.0021438015046946375,-0.005728888331032669
1905.46069335938,0.01837854982484794,-0.00011878418473498524,0.0014969237254998415,-0.004203943113963686
1737.80078125,0.01837911875550318,-0.0001302269044764519,0.00192222045366338,-0.0038841681777931516
1584.89318847656,0.018379802501229996,-0.00014276808938977858,0.001664361602096296,-0.003182999155214379
