L,0
R,0.02065419241014599
tau,gamma
3.1622776601683795e-05,1.6646604879120116e-56
3.198110165512311e-05,1.3724192740939903e-55
3.234348697327415e-05,1.1082494698874675e-54
3.2709978563942796e-05,8.765523173718913e-54
3.308062295626032e-05,6.790593582371161e-53
3.345546720659022e-05,5.1526094016734396e-52
3.3834558904502684e-05,3.829449009499793e-51
3.421794617881642e-05,2.7876288290865067e-50
3.4605677703709e-05,1.9875734652995187e-49
3.499780270489637e-05,1.388036926285053e-48
3.539437096588276e-05,9.494419938987506e-48
3.579543283428068e-05,6.361000660020124e-47
3.620103922820322e-05,4.1741882569756e-46
3.6611241642728524e-05,2.6829230143300204e-45
3.702609215643743e-05,1.6890168325617178e-44
3.744564343802527e-05,1.0414761590991318e-43
3.7869948752988844e-05,6.29005258851783e-43
3.82990619703885e-05,3.720906945979423e-42
3.873303756968754e-05,2.1559214400280413e-41
3.917193064766876e-05,1.2235075230949255e-40
3.961579692542945e-05,6.800955727810393e-40
4.006469275545557e-05,3.702736807996251e-39
4.051867512877645e-05,1.9745372534217673e-38
4.097780168219986e-05,1.0313294393371076e-37
4.1442130705629704e-05,5.276173807697841e-37
4.191172114946643e-05,2.643810785797137e-36
4.238663263209116e-05,1.297571344838105e-35
4.2866925447434756e-05,6.237660371200037e-35
4.335266057263289e-05,2.9369855393308066e-34
4.384389967576713e-05,1.3544765817246233e-33
4.434070512369452e-05,6.118300536937485e-33
4.484313998996553e-05,2.706946855894444e-32
4.535126806283171e-05,1.1730547349661015e-31
4.5865153853344075e-05,4.979049626857271e-31
4.638486260354368e-05,2.069971052833665e-30
4.6910460294744055e-05,8.428916242063203e-30
4.74420136559085e-05,3.3617767159238816e-29
4.797959017212173e-05,1.313274966081851e-28
4.8523258093157695e-05,5.024954771402288e-28
4.907308644214435e-05,1.8832082945009776e-27
4.962914502432709e-05,6.912804777264112e-27
5.019150443593053e-05,2.4854211287263736e-26
5.076023607312165e-05,8.752567557809721e-26
5.133541214107406e-05,3.01898383186895e-25
5.1917105663135005e-05,1.019943178601466e-24
5.250539049009621e-05,3.375056882173732e-24
5.310034130957024e-05,1.0938964358493399e-23
5.370203365547212e-05,3.4726529626045186e-23
5.431054391760934e-05,1.0797835754976346e-22
5.492594935138013e-05,3.2885338035618704e-22
5.5548328087581636e-05,9.809757891723506e-22
5.617775914232919e-05,2.8661888388561692e-21
5.681432242708846e-05,8.202420315037164e-21
5.745809875882023e-05,2.29916508027587e-20
5.810916987024123e-05,6.312326444326024e-20
5.876761842020063e-05,1.6974625368335356e-19
5.9433528004174317e-05,4.47098015825673e-19
6.010698316487786e-05,1.1534465971001466e-18
6.078806940300043e-05,2.9146400678026537e-18
6.147687318805907e-05,7.213825491746808e-18
6.217348196937717e-05,1.7488005259708227e-17
6.287798418718683e-05,4.15250022567772e-17
6.359046928385702e-05,9.657723200743891e-17
6.431102771524891e-05,2.2000708771501137e-16
6.503975096220052e-05,4.909042106554727e-16
6.577673154214015e-05,1.0728934490615485e-15
6.652206302083284e-05,2.2967729158674113e-15
6.727584002425905e-05,4.815965579463962e-15
6.80381582506282e-05,9.891341011789937e-15
6.880911448252883e-05,1.9899244025602547e-14
6.958880659921513e-05,3.921310894204806e-14
7.037733358903405e-05,7.569089510805061e-14
7.117479556199265e-05,1.4311292222324913e-13
7.198129376246773e-05,2.650592890266575e-13
7.27969305820598e-05,4.808874356250418e-13
7.362180957259226e-05,8.546506659820853e-13
7.445603545925884e-05,1.487951570711645e-12
7.529971415391839e-05,2.537791388386196e-12
7.615295276854186e-05,4.240374367372686e-12
7.701585962881096e-05,6.941453476356797e-12
7.788854428787073e-05,1.1133055870201842e-11
7.877111754023897e-05,1.7495224285266834e-11
7.966369143587146e-05,2.6939740291498307e-11
8.056637929438837e-05,4.0650754567972555e-11
8.147929571946084e-05,6.01150869855517e-11
8.240255661336094e-05,8.713309298862239e-11
8.333627919167644e-05,1.2379998474715789e-10
8.428058199819206e-05,1.7244797137321521e-10
8.523558491994028e-05,2.3554209055048854e-10
8.6201409202421e-05,3.155274321159823e-10
8.71781774649953e-05,4.146324436321379e-10
8.816601371645287e-05,5.346414225681127e-10
8.916504337075565e-05,6.766578144694754e-10
9.017539326296101e-05,8.408867935462401e-10
9.119719166532337e-05,1.0264689410630014e-09
9.223056830358014e-05,1.2313951512689902e-09
9.327565437342133e-05,1.4525255078228648e-09
9.433258255714585e-05,1.6857222925284013e-09
9.540148704050651e-05,1.926091296250637e-09
9.648250352974674e-05,2.1683090112138585e-09
9.757576926882845e-05,2.406999360483873e-09
9.868142305685711e-05,2.637115308720865e-09
9.979960526570318e-05,2.8542798553541186e-09
0.00010093045785782342,3.0550477841503685e-09
0.00010207412440428455,3.2370626651691553e-09
0.00010323075010299016,3.3991001636902598e-09
0.00010440048179711551,3.541005284660233e-09
0.00010558346799374983,3.6635446228759484e-09
0.00010677985888275085,3.76820287819204e-09
0.00010798980635581252,3.856955140850291e-09
0.00010921346402574933,3.932043450753056e-09
0.0001104509872459979,3.9957795454982654e-09
0.00011170253313034129,4.050387541786568e-09
0.00011296826057285517,4.0978923193910145e-09
0.00011424833026808112,4.140052782570022e-09
0.00011554290473142789,4.178334482487601e-09
0.0001168521483198046,4.21391330573344e-09
0.00011817622725248631,4.247700811560067e-09
0.00011951530963221795,4.280382011884662e-09
0.00012086956546655544,4.312457629129798e-09
0.00012223916668945012,4.344284827777089e-09
0.00012362428718307682,4.376112725652417e-09
0.00012502510279991026,4.408111214293524e-09
0.00012644179138505003,4.44039333283032e-09
0.00012787453279880048,4.4730323739693476e-09
0.0001293235089395047,4.506075039196486e-09
0.00013078890376663828,4.539551555678452e-09
0.00013227090332416453,4.573483125567482e-09
0.0001337696957641546,4.607886769887629e-09
0.0001352854713706741,4.6427777186361675e-09
0.0001368184225839423,4.678169883873813e-09
0.00013836874402476304,4.7140753445857895e-09
0.000139936632519234,4.7505038740737174e-09
0.00014152228712373507,4.787463225485965e-09
0.00014312590915020087,4.824960279901166e-09
0.00014474770219167785,4.863002558395794e-09
0.0001463878721481734,4.901599320202571e-09
0.00014804662725279534,4.940761658451075e-09
0.0001497241780981895,4.980501550236869e-09
0.00015142073766327637,5.020830406321718e-09
0.0001531365213402899,5.061757958439198e-09
0.00015487174696212364,5.1032921446032925e-09
0.00015662663482998688,5.1454400965804e-09
0.00015840140774137277,5.188209708110116e-09
0.00016019629101834485,5.231610921951627e-09
0.00016201151253614392,5.275656016863724e-09
0.00016384730275211781,5.320358729151348e-09
0.00016570389473498023,5.365732699804787e-09
0.0001675815241944014,5.411790126286092e-09
0.00016948042951093215,5.458541392859544e-09
0.000171400851766269,5.505995906895588e-09
0.0001733430347738618,5.554163684497769e-09
0.00017530722510986698,5.603056794115934e-09
0.00017729367214445286,5.6526898330763435e-09
0.0001793026280734598,5.7030791498602555e-09
0.00018133434795041748,5.754241236170994e-09
0.00018338908971892657,5.806191195155621e-09
