freq,mu_Z_re,mu_Z_im,Z_re_res,Z_im_res
10000.0,0.018103622566118405,-8.398627288452623e-06,-0.009997987453684593,-0.03205300304795035
9120.1083984375,0.018103624026244356,-9.208909267051176e-06,-0.007981821631128143,-0.02976220845341075
8317.6376953125,0.01810362578166546,-1.009736502311584e-05,-0.005914667464961439,-0.026931298862339515
7585.77587890625,0.01810362789209889,-1.1071536379856048e-05,-0.005346603287496112,-0.025003630641537756
6918.3095703125,0.01810363042933611,-1.2139692706558111e-05,-0.004429793769291389,-0.023351148605150657
6309.5732421875,0.01810363347968299,-1.3310901087494527e-05,-0.002295875518115012,-0.021354502505820994
5754.3994140625,0.018103637146892903,-1.4595103255256821e-05,-0.0018375046820016984,-0.01875648589133356
5248.07470703125,0.018103641555691923,-1.6003199932981648e-05,-0.0015877474983680764,-0.01806204515051648
4786.30078125,0.018103646856016002,-1.7547143305263242e-05,-0.0009395230596600974,-0.015510926117802562
4365.158203125,0.018103653228103332,-1.924003839321961e-05,-0.0006851929815419669,-0.01491867176621982
3981.07177734375,0.018103660888615248,-2.1096254190379922e-05,-0.0012498294342130518,-0.01349525612821238
3630.78051757813,0.01810367009799215,-2.313154549616234e-05,0.00012409850220415283,-0.012648471917820163
3311.31127929688,0.018103681169295872,-2.5363186468895935e-05,-0.00013199668393082745,-0.010940355727543696
3019.95166015625,0.018103694478835596,-2.7810117018145e-05,0.0007123294573683978,-0.010574197290253546
2754.22875976563,0.0181037104789434,-3.04931032729238e-05,0.00045446596185549915,-0.008866821155257224
2511.88647460938,0.018103729713325464,-3.3434913449643784e-05,0.0014656444672393638,-0.007489134524904844
2290.86767578125,0.01810375283552381,-3.666051059191976e-05,0.001769744410049609,-0.007931629124574121
2089.29614257813,0.018103780631095856,-4.0197263771643086e-05,0.001047462631136857,-0.007136207524055543
1905.46069335938,0.01810381404429893,-4.4075179497124786e-05,0.0012914876577280292,-0.006429947785685125
1737.80078125,0.018103854210134235,-4.832715522103342e-05,0.0012772245714623362,-0.005705950211543333
1584.89318847656,0.018103902492919616,-5.298925699424324e-05,0.001675998125472717,-0.005215626937763143
1445.43981933594,0.01810396053257789,-5.810102351444461e-05,0.00136675648752059,-0.0045524435108198445
1318.25671386719,0.018104030300367377,-6.370579898714847e-05,0.0013928418201093785,-0.004429690615091249
1202.26440429688,0.01810411416578869,-6.985109740049154e-05,0.0013428335695323881,-0.0037720592643424914
1096.47814941406,0.018104214976993212,-7.658900102477225e-05,0.001592612649765613,-0.0035871191077480723
1000.0,0.018104336157432083,-8.397659612681559e-05,0.0011601810604242833,-0.003053060438016916
912.010864257813,0.018104481821899568,-9.207644912757621e-05,0.001193569352870169,-0.0025957662932887763
831.763793945313,0.01810465691600211,-0.00010095712661911025,0.0015741096249617115,-0.00249075623162251
758.577575683594,0.018104867383568906,-0.00011069376277679933,0.0011498567906314053,-0.0024173932827536992
691.830993652344,0.018105120367694405,-0.00012136867787655435,0.001361581466484605,-0.0020911906618248546
630.957336425781,0.018105424452046243,-0.00013307205169961177,0.0013954541417158413,-0.0015809316211523117
575.43994140625,0.018105789950424514,-0.00014590265561926027,0.0013363304793180125,-0.0016017541369153603
524.807434082031,0.01810622925408528,-0.00015996864702909488,0.0012423709268156793,-0.001347122273262395
478.630096435547,0.018106757248170985,-0.0001753884295916644,0.0013240431941824865,-0.0011375644987432643
436.515838623047,0.018107391810710995,-0.00019229158216386218,0.001195173627431996,-0.0009157030858773622
398.107177734375,0.018108154410177015,-0.00021081985861966268,0.0010688460857208142,-0.0009148954176619627
363.078063964844,0.018109070820479457,-0.00023112825951759,0.001089512122540555,-0.00071513919178609
