freq,mu_Z_re,mu_Z_im,Z_re_res,Z_im_res
10000.0,0.01874563357389707,-2.211347109194525e-06,-0.01161153727614143,-0.0385986738054813
9120.1083984375,0.018745633878740342,-2.424692021286068e-06,-0.009403548098174057,-0.03509566513191309
8317.6376953125,0.018745634245153603,-2.658619484839307e-06,-0.007144159165743697,-0.03159296016295904
7585.77587890625,0.018745634685553136,-2.915115090764886e-06,-0.0060761794640649645,-0.029668524936767967
6918.3095703125,0.01874563521485103,-3.1963559446182475e-06,-0.005019351329996469,-0.02713471656764122
6309.5732421875,0.01874563585095388,-3.5047291291722287e-06,-0.004818307952356521,-0.02543327321694027
5754.3994140625,0.018745636615360047,-3.842851944076324e-06,-0.0029369852958080513,-0.022081369749136076
5248.07470703125,0.018745637533874794,-4.213594095710475e-06,-0.001723962800888705,-0.02102167374660251
4786.30078125,0.018745638637466356,-4.620102023007328e-06,-0.0017199067188073437,-0.01846420652863871
4365.158203125,0.018745639963290588,-5.065825565547186e-06,-0.0009613077657009139,-0.017250898656233048
3981.07177734375,0.018745641555917295,-5.554547199069906e-06,0.00043195798648599376,-0.01594192548621537
3630.78051757813,0.01874564346879803,-6.090414085241286e-06,-0.0003250395783773695,-0.014547506843068441
3311.31127929688,0.0187456457660242,-6.677973209356491e-06,0.00021496962464290226,-0.013009529019831156
3019.95166015625,0.018745648524432872,-7.322209902529218e-06,0.000627231633930872,-0.01238197848481723
2754.22875976563,0.018745651836133522,-8.028590076256305e-06,0.000973232457972123,-0.011135407381646957
2511.88647460938,0.018745655811538663,-8.803106527265191e-06,0.0016679080791377615,-0.009455219156722865
2290.86767578125,0.0187456605830093,-9.652329703436033e-06,0.0018257943787475008,-0.009415011024197135
2089.29614257813,0.0187456663092336,-1.058346335921448e-05,0.0011256224801502006,-0.007842686872232213
1905.46069335938,0.01874567318050731,-1.1604405569227808e-05,0.0014843803951012126,-0.007863863497602128
1737.80078125,0.018745681425077543,-1.2723815601232795e-05,0.0011368376812764432,-0.006746205587845133
1584.89318847656,0.018745691316808595,-1.395118720430798e-05,0.001370868446911696,-0.0059372307483066085
1445.43981933594,0.018745703184378563,-1.5296928907517716e-05,0.0014138645765904637,-0.0049601406346510175
1318.25671386719,0.018745717422394857,-1.6772451985407267e-05,0.0016996774983693563,-0.005110269676137407
1202.26440429688,0.01874573450473779,-1.8390266792915005e-05,0.0014138977595948912,-0.004329251962350715
1096.47814941406,0.01874575500061062,-2.016408823947431e-05,0.0017455380099013172,-0.0037746180546334744
1000.0,0.018745779593849394,-2.2108951239381767e-05,0.0015231385579349936,-0.003831776609300082
912.010864257813,0.018745809106094084,-2.4241337042196118e-05,0.0017475888709847821,-0.003314734611149696
831.763793945313,0.018745844524659227,-2.6579311410481343e-05,0.001536905106462528,-0.0033181445378013814
