freq,mu_Z_re,mu_Z_im,Z_re_res,Z_im_res
10000.0,0.019799561700047614,-1.8824166202493905e-06,-0.013027357408581585,-0.04466390724243165
9120.1083984375,0.019799561982938717,-2.064026889403348e-06,-0.009945428187063284,-0.0412571655884357
8317.6376953125,0.0197995623229576,-2.263158002021116e-06,-0.008926790055768397,-0.03730806526485932
7585.77587890625,0.019799562731621,-2.4815001588684373e-06,-0.007265000974896199,-0.03438879967714367
6918.3095703125,0.019799563222759102,-2.7209065762587256e-06,-0.005540235779053798,-0.032144857152542256
6309.5732421875,0.01979956381297707,-2.9834091990910375e-06,-0.004984453541272929,-0.03001374137702879
5754.3994140625,0.01979956452220782,-3.271235925713841e-06,-0.00261256422430178,-0.02680477729330731
5248.07470703125,0.019799565374373364,-3.5868294911468726e-06,-0.003664808869839737,-0.024242134139724245
4786.30078125,0.01979956639817626,-3.932868168981649e-06,-0.0007196156878146384,-0.022629058812783383
4365.158203125,0.019799567628046428,-4.312288464491154e-06,-0.001063384246686571,-0.02043488648206129
3981.07177734375,0.019799569105273713,-4.728309993429898e-06,-0.00011755018913128801,-0.02003185170162173
3630.78051757813,0.019799570879362904,-5.184462753788869e-06,-0.000977220618702094,-0.01575304267415189
3311.31127929688,0.019799573009656027,-5.6846170248615965e-06,0.0008045152181845282,-0.01571656559692046
3019.95166015625,0.019799575567274765,-6.233016146633072e-06,0.0009895901978308648,-0.013747065002216332
2754.22875976563,0.019799578637450594,-6.834312457082532e-06,0.0011554748570617931,-0.013191452517289181
2511.88647460938,0.019799582322319195,-7.493606694215681e-06,0.0009366158742505938,-0.010918383671827816
2290.86767578125,0.01979958674428181,-8.216491194169415e-06,0.000787917883369512,-0.01088622155621807
2089.29614257813,0.01979959205004281,-9.009097249293563e-06,0.001026481466618212,-0.008923408058018393
1905.46069335938,0.0197995984154799,-9.878147026192493e-06,0.001237680127010598,-0.008845487217982893
1737.80078125,0.019799606051496454,-1.083101047045439e-05,0.0016031573677577522,-0.008137015354762054
1584.89318847656,0.019799615211095103,-1.1875767664024759e-05,0.0017175962694542038,-0.006957134705440025
1445.43981933594,0.01979962619786621,-1.3021277145817405e-05,0.0018405977154291112,-0.0059716659503740175
1318.25671386719,0.0197996393762488,-1.4277250742713187e-05,0.001952647136892801,-0.006052164902215913
1202.26440429688,0.019799655183850576,-1.5654335514935174e-05,0.0020166876462090755,-0.005651752664492735
1096.47814941406,0.019799674146267262,-1.7164203453814465e-05,0.0017326793004000633,-0.005137507732141715
1000.0,0.019799696894911685,-1.8819649644963557e-05,0.002194757255343384,-0.003949432582535563
912.010864257813,0.019799724188407468,-2.063469965597786e-05,0.001165766236146469,-0.004114776700778177
831.763793945313,0.019799756938319736,-2.262472696497807e-05,0.0016105800212436357,-0.003691224256156778
758.577575683594,0.019799796240020984,-2.4806581300486475e-05,0.0017189619406950823,-0.0031588667667030866
691.830993652344,0.019799843409766846,-2.7198728819029886e-05,0.0017092339486977463,-0.00291599930514823
630.957336425781,0.01979990002920289,-2.982140510028187e-05,0.0019428346048797895,-0.0021270161866271823
575.43994140625,0.01979996799879142,-3.269678200185553e-05,0.00176043599300452,-0.0021975924282758557
524.807434082031,0.019800049601934194,-3.584914940412774e-05,0.0019171083111979952,-0.0018592006350588277
478.630096435547,0.019800147581917973,-3.9305112911779174e-05,0.001985099706871274,-0.001288546988396279
436.515838623047,0.01980026523422081,-4.309380855382036e-05,0.0014916126693376094,-0.0012255351753902204
398.107177734375,0.01980040651720733,-4.724713547640211e-05,0.001907185287892528,-0.001342877489910602
363.078063964844,0.019800576184817252,-5.180000750112362e-05,0.001650471975036552,-0.0011814845116226236
331.131134033203,0.01980077994553289,-5.67906242732293e-05,0.001617386541645189,-0.0008543912842806292
301.995178222656,0.019801024652701178,-6.226076239882299e-05,0.0015730246227796778,-0.0014531059279867232
275.422882080078,0.01980131853221294,-6.825608658404304e-05,0.0013466364502751384,-0.00045673922510614304
251.18864440918,0.01980167145460784,-7.482648020362328e-05,0.0013822995367640395,-0.0003615964169961233
229.086761474609,0.019802095259893657,-8.20263938980832e-05,0.0011368485944158561,0.00033792331134871684
208.929611206055,0.01980260414475045,-8.991520972346705e-05,0.0013997650652512496,-0.00013751774404669926
190.54606628418,0.01980321512330147,-9.855761674477142e-05,0.001180149919873169,5.783060840542858e-05
173.780090332031,0.019803948574304626,-0.00010802399205186717,0.001298334323406227,0.00016976683096813283
158.489318847656,0.019804828889363125,-0.00011839077853654511,0.0010428587865761244,0.00015356932488205487
144.543975830078,0.019805885238477518,-0.00012974084721698725,0.0011105494032591194,0.00046891440969131274
131.825668334961,0.019807152470846474,-0.0001421638274236671,0.0012356545983746754,2.1080547138332912e-05
120.226440429688,0.019808672170078177,-0.0001557563825238834,0.0011061539751642778,0.0005313164859350166
109.647819519043,0.01981049388351837,-0.00017062240172889808,0.0005115194589177703,0.0003069979114479019
100.0,0.019812676544788212,-0.0001868730696149862,0.00044267946064741395,2.962543570911381e-05
91.2010803222656,0.019815290106240235,-0.00020462676440265355,-3.541843801406486e-05,0.0019490625101616465
83.1763763427734,0.019818417392946507,-0.0002240087233622047,0.0006292105096352071,0.00046126250157609526
75.8577575683594,0.019822156180969025,-0.00024515039944426285,0.0003010892619998255,0.0005059532825335371
69.1830978393555,0.019826621488487368,-0.00026818841749013273,0.00040782310143676684,0.0007461473619829674
63.0957336425781,0.01983194804732996,-0.00029326302259052736,0.0005688314044971603,0.0005119776839500726
57.5439949035645,0.019838292892883764,-0.0003205158992520507,7.295310110896555e-05,0.0006463781336471493
